2023-02-04 11:06:43,162,15,640,19.5700,35038,25,157
2023-05-07 18:09:18,233,16,88,10.5300,35034,27,413
2023-04-03 05:38:50,233,16,251,10.5300,35034,17,292
2023-10-26 05:21:52,368,17,388,6.2100,35033,5,374
2023-10-16 01:24:56,226,17,710,16.2900,35033,8,143
2023-12-12 01:04:46,167,18,522,8.6500,35031,10,682
2023-06-06 13:06:22,488,18,142,13.5700,35031,28,203
2023-02-12 08:19:51,67,19,640,9.6800,35025,2,776
2023-08-25 03:30:07,48,19,675,8.4900,35025,23,399
2023-04-25 05:11:41,139,19,324,23.8200,35025,25,189
2023-02-11 14:11:04,474,20,106,6.4900,35021,28,152
2023-07-14 18:42:24,115,20,394,17.0000,35021,18,455
2023-08-07 21:30:42,225,20,578,4.1200,35021,18,630
2023-06-22 06:22:48,136,21,165,26.1100,35018,21,425
2023-12-05 12:00:14,330,21,766,10.6300,35018,19,122
2023-06-10 23:41:00,410,21,557,21.4000,35018,16,531
2023-02-08 12:00:04,254,22,135,27.4200,35016,28,410
2023-03-23 16:39:10,1,22,269,20.6100,35016,29,671
2023-06-18 14:25:36,458,22,674,11.4500,35016,4,617
2022-12-19 01:09:38,350,23,768,33.4100,35005,4,682
2023-05-10 11:35:53,445,23,400,4.6100,35005,2,461
2023-08-27 10:59:30,48,23,197,8.4900,35005,6,625
2023-03-31 18:04:29,39,24,354,20.6300,35001,20,562
2023-06-30 04:14:32,230,24,749,3.5300,35001,5,450
2023-04-17 05:57:52,75,24,342,21.8400,35001,9,398
2022-12-28 21:15:33,332,25,748,31.7600,34968,24,769
2023-01-13 09:40:10,459,25,394,24.7400,34968,30,439
2023-03-25 01:50:16,263,25,489,9.0500,34968,20,341
2023-06-16 15:00:46,282,26,445,16.8900,34997,10,419
2023-06-19 03:22:00,83,26,688,32.0600,34997,12,252
2023-05-17 14:28:16,225,26,558,4.1200,34997,27,524
2023-10-18 09:59:58,223,27,323,23.8300,34976,20,105
2023-02-25 07:42:53,143,27,642,19.5800,34976,29,399
2023-02-12 09:08:00,493,27,558,28.4100,34976,9,647
2023-07-18 17:02:53,241,28,72,31.8200,25763,24,372
2023-07-24 01:42:51,378,29,732,21.1200,25765,7,143
2023-06-18 04:36:59,341,29,437,25.9200,25765,2,260
2023-06-19 03:18:13,86,29,588,30.3500,25765,1,306
2023-03-17 01:56:30,227,30,437,23.4800,25766,2,619
2023-01-16 01:24:59,423,30,86,4.7300,25766,2,149
2023-02-19 16:15:52,137,30,651,8.4000,25766,31,96
2022-12-29 00:20:52,144,31,487,9.6600,25766,2,79
2023-07-21 22:13:25,399,31,354,34.2200,25766,30,172
2023-06-21 01:01:37,174,32,238,32.2800,25767,8,102
2023-04-12 11:03:29,252,32,710,3.6100,25767,28,526
2023-10-02 02:38:58,490,33,142,30.5600,25768,30,511
2023-11-28 01:47:29,388,33,342,24.5800,25768,1,162
2023-07-18 21:00:27,412,33,304,10.2000,25768,1,365
2023-04-17 02:52:52,459,34,445,24.7400,25768,28,223
2023-08-11 16:27:33,390,34,557,28.9000,25768,8,165
2022-12-26 08:53:21,434,35,499,14.8500,25769,25,673
2023-04-08 10:07:24,432,35,793,16.2700,25769,21,550
2023-01-23 19:43:14,44,36,623,20.0300,25769,9,633
2023-08-08 21:37:33,86,36,639,30.3500,25769,15,419
2023-01-11 19:01:33,7,36,29,3.6600,25769,25,234
2023-02-12 02:34:40,74,37,400,29.0400,25770,7,222
2023-10-30 10:52:34,170,37,47,29.0300,25770,10,543
2023-10-08 04:00:49,75,37,342,21.8400,25770,18,139
2023-09-23 07:00:17,451,38,780,28.1400,25770,4,366
2023-11-07 18:54:48,492,38,709,3.7700,25770,12,248
2023-09-15 06:32:35,386,40,739,6.3500,25770,12,294
2023-01-29 07:44:08,113,40,691,5.8500,25770,5,710
2023-05-19 06:54:02,22,41,132,14.4300,25771,22,290
2023-02-16 04:00:14,487,41,506,9.7700,25771,9,388
2023-09-10 14:06:51,12,42,346,8.3800,25772,19,144
2023-08-31 06:13:48,199,42,145,30.4400,25772,30,627
2023-11-21 16:04:30,155,43,542,23.6200,25773,1,564
2023-10-20 05:13:45,486,43,145,18.0500,25773,19,225
2023-05-02 04:40:57,486,43,719,18.0500,25773,20,700
2023-11-13 22:21:11,42,44,780,4.9300,25774,30,338
2023-11-18 12:04:45,94,44,661,11.8900,25774,13,44
2022-12-31 09:57:25,289,44,235,30.0000,25774,7,245
2023-11-23 17:25:12,351,45,336,3.2500,25774,3,172
2023-02-21 08:22:22,217,45,503,14.8100,25774,6,219
2023-04-10 06:43:58,94,46,562,11.8900,25775,31,261
2023-06-01 09:00:29,66,46,407,15.9100,25775,22,699
2023-10-19 23:40:04,323,46,426,28.4700,25775,7,309
2022-12-25 07:41:38,373,47,251,5.6600,25776,1,648
2022-12-28 11:38:51,210,47,766,16.2800,25776,14,11
2023-02-02 00:14:00,81,47,782,12.6400,25776,28,516
2022-12-25 05:50:43,236,48,513,24.2300,25776,30,696
2023-02-16 01:39:30,161,48,765,15.1000,25776,18,499
2023-09-19 23:25:50,229,49,209,12.0800,25777,6,121
2023-01-16 04:49:20,241,49,394,31.8200,25777,23,99
2023-12-02 01:46:42,366,50,350,10.4600,25778,19,754
2022-12-18 10:40:18,409,50,404,22.9300,25778,24,351
2023-02-08 18:38:26,462,51,48,6.1900,25779,32,466
2022-12-28 04:45:34,130,51,462,29.0100,25779,13,145
2023-01-22 16:34:44,115,51,114,17.0000,25779,15,408
2023-05-26 09:25:39,83,52,169,32.0600,25780,5,551
2023-04-08 01:01:21,279,52,615,27.4400,25780,26,500
2023-02-20 03:34:44,262,53,614,10.5500,25781,8,358
2023-08-26 15:20:54,32,53,359,12.9600,25781,3,739
2023-08-23 18:46:27,87,54,145,17.1700,25781,16,258
2023-01-26 17:25:33,415,54,623,17.1900,25781,14,698
2023-03-16 14:34:16,85,55,697,20.6100,25782,29,630
2023-10-24 01:00:06,409,56,671,22.9300,25782,14,437
2023-02-25 08:33:16,358,57,45,12.0300,25783,13,729
2023-07-25 04:16:35,343,57,640,30.4800,25783,29,112
2023-10-25 16:18:16,176,58,489,4.5100,25783,22,702
2023-02-10 13:52:20,357,58,470,17.4400,25783,19,644
2023-07-23 15:01:18,280,58,739,25.7100,25783,20,52
2023-01-28 18:13:40,237,59,254,27.7200,25785,24,57
2023-10-10 08:36:04,278,59,671,20.4200,25785,32,773
2023-05-30 16:08:53,319,59,411,12.3800,25785,26,691
2023-10-04 11:24:42,142,60,546,10.2800,25786,3,412
2023-08-11 09:52:20,373,60,614,5.6600,25786,24,383
2023-10-01 16:45:56,221,60,590,21.8100,25786,13,578
2023-08-14 01:46:39,229,61,394,12.0800,25787,12,258
2023-12-13 06:47:59,23,61,8,3.9500,25787,2,161
2023-05-19 08:10:34,481,62,388,21.4900,25788,11,681
2023-07-26 12:22:15,476,62,793,17.4600,25788,18,380
2023-07-08 00:39:21,443,63,346,8.4600,25788,16,408
2023-05-26 07:17:49,428,63,503,6.6100,25788,4,351
2023-04-26 16:36:55,381,63,311,33.1200,25788,19,293
2023-02-12 09:56:22,235,64,590,32.1800,25789,23,119
2023-04-22 08:10:27,389,65,139,33.2900,25790,19,614
2023-02-20 06:52:21,299,65,669,15.1800,25790,26,35
2022-12-22 07:28:04,104,66,197,6.8600,25791,9,457
2023-03-02 17:06:58,371,66,23,24.2500,25791,20,213
2023-01-01 13:31:16,475,67,768,18.7300,25791,2,738
2023-05-01 19:18:39,427,67,561,4.7000,25791,1,178
2023-07-12 20:26:06,331,68,336,28.6300,25794,7,201
2023-08-14 10:14:10,414,69,250,26.1000,25795,11,361
2023-09-24 02:01:04,334,69,142,3.6800,25795,27,17
2023-03-06 10:55:34,304,69,663,26.1600,25795,15,656
2023-04-22 16:10:30,97,70,674,34.7800,25795,20,523
2023-04-30 06:22:08,442,70,336,10.7700,25795,16,785
2023-08-12 00:05:34,357,71,594,17.4400,25796,4,423
2023-02-06 15:49:04,119,71,45,23.3800,25796,25,227
2023-02-03 09:59:15,468,71,793,16.4100,25796,4,668
2023-03-18 06:40:33,431,72,254,27.0500,25796,9,193
2023-10-25 13:31:51,135,72,562,27.5100,25796,17,463
2023-03-05 16:23:26,243,72,323,10.4900,25796,24,710
2023-02-25 21:28:35,15,73,551,31.2200,25797,9,73
2023-05-06 02:08:52,13,73,352,27.3000,25797,10,588
2023-03-26 07:23:57,222,73,555,33.7100,25797,2,407
2022-12-27 23:11:18,279,74,781,27.4400,25797,26,320
2023-07-10 00:30:05,319,74,487,12.3800,25797,3,248
2023-11-16 17:53:01,462,74,546,6.1900,25797,24,250
2023-09-21 00:47:59,368,75,352,6.2100,25798,13,438
2023-02-22 17:30:54,431,75,506,27.0500,25798,30,646
2023-10-12 10:08:05,257,75,499,21.6400,25798,7,741
2023-06-01 06:12:17,431,76,613,27.0500,25799,1,397
2023-05-16 07:17:14,147,77,470,9.4800,10605,3,658
2023-06-17 23:05:33,125,77,709,14.3300,10605,1,225
2023-09-07 19:30:58,259,77,155,31.2200,10605,24,81
2023-08-27 21:00:24,198,78,48,11.9100,10605,13,5
2023-11-25 11:59:44,302,78,48,24.2200,10605,16,634
2023-02-20 18:12:42,317,79,492,15.8200,10624,3,331
2023-05-15 23:20:52,292,79,669,25.1500,10624,21,196
2023-03-13 18:56:09,431,79,542,27.0500,10624,10,656
2023-10-14 12:25:04,10,80,204,25.3800,10586,23,638
2023-08-15 06:33:38,248,80,86,30.1700,10586,20,626
2023-04-13 03:38:39,123,81,45,4.3300,10585,13,750
2023-08-25 14:24:46,215,82,216,9.4300,10622,6,83
2023-04-21 13:47:28,186,82,503,28.9000,10622,4,487
2023-03-21 14:18:51,354,82,447,4.2300,10622,13,114
2023-02-03 18:51:18,447,83,499,19.9100,10622,15,57
2023-02-24 09:18:00,466,83,86,7.1000,10622,18,612
2023-07-15 11:05:22,250,83,691,25.1800,10622,5,790
2023-04-27 20:13:07,97,84,29,34.7800,10623,10,32
2023-08-10 17:40:27,285,85,684,16.2100,10632,19,551
2023-04-17 06:53:34,218,85,513,21.6700,10632,4,757
2023-01-01 15:42:44,398,85,615,12.6100,10632,30,346
2023-12-11 04:56:08,279,86,259,27.4400,10630,7,105
2023-05-07 20:38:47,395,86,109,14.9900,10630,6,185
2023-06-24 10:21:28,195,86,680,9.8900,10630,14,207
2023-11-02 04:53:17,385,87,782,28.0100,10587,15,271
2023-04-19 23:16:19,218,88,95,21.6700,10590,6,706
2023-09-19 15:11:15,248,88,342,30.1700,10590,8,689
2023-07-26 23:19:17,447,89,517,19.9100,10591,20,65
2023-05-28 01:08:42,451,89,680,28.1400,10591,28,625
2023-03-09 21:12:17,267,89,551,17.8600,10591,9,646
2023-02-18 14:14:10,94,90,109,11.8900,10592,5,248
2023-01-05 06:25:44,214,90,732,5.5800,10592,2,255
2023-08-19 13:38:06,299,90,142,15.1800,10592,12,620
2023-04-09 13:57:35,358,91,594,12.0300,10620,24,793
2023-11-05 06:23:42,400,91,751,16.3000,10620,5,728
2023-06-02 23:42:48,276,92,216,8.3200,10619,12,41
2023-01-10 15:39:57,419,92,666,26.0300,10619,2,114
2023-10-27 12:28:20,296,92,324,15.1400,10619,30,636
2023-07-19 00:50:44,464,93,767,34.0900,10618,30,241
2023-05-23 03:53:32,179,93,204,7.9800,10618,10,641
2023-06-12 01:29:14,59,94,172,23.3300,10616,5,26
2023-03-25 20:27:54,378,95,615,21.1200,10615,17,635
2023-01-24 14:39:36,177,95,640,14.8700,10615,17,653
2023-11-22 21:11:22,172,96,450,6.7700,10614,19,212
2023-10-05 10:07:17,166,96,30,3.7900,10614,17,545
2023-09-30 22:14:14,333,96,342,15.2800,10614,1,174
2022-12-14 10:20:16,396,97,400,7.8800,10614,28,357
2023-03-13 03:17:14,354,97,400,4.2300,10614,12,300
2023-04-21 21:14:21,165,98,114,28.5200,10613,10,553
2023-01-16 00:03:14,402,98,203,16.5100,10613,31,35
2023-10-04 17:48:53,269,99,305,23.8900,10612,13,550
2023-09-05 23:26:05,105,99,450,31.5400,10612,8,495
2023-05-01 11:50:51,486,99,780,18.0500,10612,18,771
2023-10-25 19:02:35,72,100,781,28.6400,10610,7,220
2023-05-18 23:17:43,275,101,394,32.6700,10608,4,593
2023-12-03 07:42:37,58,101,558,7.1600,10608,28,259
2023-02-24 11:37:27,203,101,562,25.8400,10608,29,116
2023-10-27 13:28:17,420,102,710,7.8800,10608,29,396
2023-09-10 05:35:49,475,102,404,18.7300,10608,6,79
2023-04-05 22:15:43,374,102,305,5.7800,10608,8,797
2023-09-05 02:44:20,292,103,721,25.1500,10606,13,199
2023-04-13 16:45:05,208,103,48,34.4800,10606,11,504
2023-02-17 15:00:05,101,103,574,21.4600,10606,1,86
2023-09-04 21:27:31,11,104,487,4.7700,10593,26,9
2023-06-27 08:30:42,368,104,394,6.2100,10593,30,501
2023-08-04 17:43:38,130,105,562,29.0100,10594,31,481
2023-06-10 08:23:19,479,105,48,33.5600,10594,27,557
2023-11-22 11:56:55,455,106,235,13.5200,10595,15,377
2023-10-04 21:18:20,333,106,776,15.2800,10595,4,74
2023-10-25 01:57:50,125,106,95,14.3300,10595,20,145
2023-04-04 18:21:34,255,107,669,3.7400,10595,22,218
2023-08-04 11:57:21,498,107,251,23.4600,10595,28,669
2023-10-28 03:39:57,448,107,437,15.0900,10595,28,637
2023-03-10 21:47:08,54,108,697,20.5700,10596,30,154
2023-03-03 00:31:37,429,108,426,27.6400,10596,15,139
2023-01-06 20:51:22,291,108,169,11.8800,10596,22,703
2023-04-16 17:20:07,383,109,407,33.1900,10597,22,221
2023-04-11 00:28:23,13,109,487,27.3000,10597,15,319
2023-06-15 02:54:19,238,110,165,29.0200,10599,16,729
2023-06-06 09:50:08,388,110,216,24.5800,10599,23,776
2023-02-02 01:06:46,488,111,574,13.5700,10600,18,767
2023-03-01 18:36:46,62,111,612,24.1700,10600,4,628
2023-01-04 00:34:42,302,112,590,24.2200,10600,8,770
2023-11-01 16:08:43,294,112,139,17.6500,10600,19,282
2023-02-28 17:51:22,471,112,462,33.7800,10600,22,20
2023-12-12 23:45:25,61,113,142,3.8800,10602,17,368
2023-12-09 15:21:15,213,113,342,23.9500,10602,24,800
2023-07-14 20:56:40,220,114,88,24.4600,10603,3,781
2023-11-19 22:56:55,386,114,235,6.3500,10603,7,84
2023-11-05 11:51:37,402,115,426,16.5100,10604,27,30
2023-09-04 00:08:22,307,115,132,24.6200,10604,13,104
2023-01-28 17:28:20,390,116,145,28.9000,2877,23,194
2023-11-28 09:45:37,329,116,365,28.8900,2877,16,168
2023-12-05 12:58:04,143,116,109,19.5800,2877,23,383
2023-07-05 02:01:16,66,117,251,15.9100,2842,31,279
2023-02-09 18:50:24,189,117,120,19.6000,2842,21,325
2023-03-23 05:16:32,347,117,106,12.4800,2842,20,45
2023-06-22 02:12:22,418,118,487,25.9500,2886,28,96
2023-01-14 17:17:58,477,118,197,25.3700,2886,32,213
2023-05-18 09:03:03,138,118,666,14.9800,2886,26,152
2023-02-10 12:25:50,34,119,460,8.1500,2885,16,524
2023-05-02 20:53:13,449,119,639,7.7100,2885,21,667
2023-11-20 14:35:39,171,119,172,14.4500,2885,10,412
2023-03-18 14:42:02,10,120,61,25.3800,2883,27,406
2023-10-31 18:19:16,120,120,776,30.7300,2883,4,601
2022-12-15 01:43:01,249,120,710,30.0800,2883,27,263
2023-01-06 23:06:50,29,121,120,13.0000,2879,16,436
2023-10-23 10:14:47,259,121,259,31.2200,2879,12,569
2023-05-12 01:18:27,432,122,203,16.2700,2867,22,624
2023-10-31 08:10:28,144,122,517,9.6600,2867,7,773
2023-03-10 18:59:14,374,122,710,5.7800,2867,22,432
2023-11-07 13:24:16,485,123,732,27.8800,2866,16,475
2023-04-25 21:29:58,36,123,739,6.9600,2866,32,359
2023-02-01 13:52:28,72,124,63,28.6400,2864,11,651
2023-04-22 09:47:26,28,124,447,29.7900,2864,28,509
2023-02-08 01:22:15,392,125,374,6.6200,2864,10,747
2023-01-29 07:45:53,370,125,437,23.1600,2864,2,472
2023-01-12 23:21:14,266,126,549,29.3700,2863,14,20
2023-02-04 10:26:04,384,126,109,6.0400,2863,30,710
2023-10-23 01:15:54,76,126,447,13.4000,2863,6,377
2023-04-03 17:33:41,390,127,487,28.9000,2862,7,627
2023-04-07 09:36:12,390,127,607,28.9000,2862,27,154
2023-08-20 07:22:23,434,127,709,14.8500,2862,19,51
2023-05-06 03:18:04,416,128,132,31.8600,2831,26,292
2023-03-21 10:35:14,265,128,169,34.5200,2831,10,728
2023-02-07 11:29:37,470,128,675,11.0000,2831,26,621
2023-05-05 02:07:37,398,129,350,12.6100,2831,7,668
2023-09-15 00:22:01,33,129,45,5.5500,2831,21,676
2023-07-30 06:09:50,76,130,29,13.4000,2857,9,53
2023-11-14 06:41:38,345,130,326,24.7400,2857,11,188
2023-05-25 17:02:17,231,131,739,28.0400,2854,13,47
2022-12-31 20:08:37,6,131,203,7.2300,2854,22,309
2023-07-29 17:44:19,161,131,29,15.1000,2854,21,489
2023-10-26 01:08:40,357,132,63,17.4400,2853,16,455
2023-06-25 20:38:02,389,132,326,33.2900,2853,1,663
2023-03-24 19:04:46,94,133,719,11.8900,2852,11,67
2023-06-26 23:34:19,391,133,302,5.3900,2852,10,752
2023-07-28 14:10:17,423,134,114,4.7300,2847,3,397
2023-09-22 04:06:36,379,134,145,32.7600,2847,16,44
2023-02-07 02:03:20,487,134,63,9.7700,2847,18,523
2023-02-28 13:37:27,35,135,210,31.0600,2846,26,799
2023-10-18 14:58:33,367,135,546,15.2900,2846,10,318
2023-11-05 10:15:52,262,136,328,10.5500,2826,15,544
2022-12-29 01:14:59,382,136,489,32.6200,2826,12,471
2023-08-31 05:21:36,217,136,302,14.8100,2826,6,521
2023-04-16 19:25:15,67,137,371,9.6800,2824,27,246
2023-02-12 20:58:38,159,137,766,3.6500,2824,3,399
2022-12-18 22:00:14,29,138,421,13.0000,2823,11,547
2023-04-29 16:45:38,320,138,358,11.6800,2823,20,591
2023-01-25 23:51:27,52,139,30,11.0900,2822,22,423
2023-11-24 15:51:11,193,139,778,20.3600,2822,14,676
2023-01-15 06:59:57,151,139,699,31.6400,2822,28,73
2023-03-20 16:53:07,231,140,197,28.0400,2821,24,111
2023-08-06 11:53:08,374,140,710,5.7800,2821,16,632
2023-06-04 05:19:24,391,141,697,5.3900,2845,5,128
2023-11-07 11:35:05,278,141,72,20.4200,2845,28,354
2023-03-08 09:51:03,259,141,492,31.2200,2845,11,654
2023-11-11 23:56:54,106,142,588,6.7500,2839,11,480
2022-12-23 00:46:50,111,142,411,8.1900,2839,15,115
2023-06-16 17:01:54,114,143,680,26.7200,2838,25,415
2023-11-17 00:49:46,185,144,324,18.5200,2836,1,295
2023-05-06 23:44:13,286,144,142,22.4600,2836,13,755
2023-06-22 17:40:07,135,144,776,27.5100,2836,4,80
2023-04-01 05:37:26,470,145,688,11.0000,2844,6,256
2023-02-14 06:53:16,80,145,445,11.0700,2844,25,670
2023-12-12 00:06:13,400,146,669,16.3000,2843,27,559
2023-03-18 14:01:21,428,146,149,6.6100,2843,13,799
2023-06-21 15:04:11,128,147,426,13.2200,7152,7,548
2023-11-14 15:26:38,7,147,326,3.6600,7152,1,600
2022-12-27 04:03:47,313,147,155,13.3800,7152,11,261
2023-10-27 18:27:51,161,148,358,15.1000,7151,15,628
2022-12-20 20:34:47,10,148,557,25.3800,7151,2,202
2023-05-01 12:11:55,207,149,639,5.2300,7168,29,514
2023-01-15 22:52:07,53,150,8,26.7100,7219,28,701
2023-08-13 13:43:36,338,150,394,33.1600,7219,10,509
2023-05-29 15:29:54,490,151,203,30.5600,7216,31,513
2023-06-22 00:55:36,59,151,782,23.3300,7216,15,787
2023-09-17 13:30:21,130,152,400,29.0100,7209,19,761
2022-12-26 15:57:08,276,152,251,8.3200,7209,13,3
2023-07-24 01:06:22,429,153,447,27.6400,7202,29,186
2023-05-07 05:51:07,316,153,793,33.3400,7202,29,247
2023-08-05 19:49:04,142,153,688,10.2800,7202,2,794
2023-05-07 06:03:51,437,154,546,23.4300,7202,14,410
2023-04-22 05:39:05,215,154,172,9.4300,7202,30,455
2023-03-17 23:07:07,453,155,669,15.7000,7201,9,748
2022-12-21 15:52:56,405,156,323,9.8500,7200,13,642
2023-06-04 13:03:10,473,157,421,8.7800,7199,29,90
2023-07-29 16:23:36,66,157,639,15.9100,7199,17,485
2023-01-18 02:15:07,127,158,88,3.5300,7198,25,402
2023-01-30 00:48:43,245,158,780,31.0100,7198,9,726
2023-11-30 09:02:29,493,159,574,28.4100,7195,16,584
2023-09-01 00:42:18,47,159,666,19.2700,7195,26,581
2023-08-12 06:42:18,136,159,142,26.1100,7195,29,311
2023-06-18 05:49:55,292,160,575,25.1500,7189,29,282
2023-11-02 23:07:40,221,161,767,21.8100,7186,24,568
2023-11-17 00:47:11,22,161,517,14.4300,7186,12,682
2023-03-30 23:19:42,363,162,235,12.2100,7185,32,717
2023-08-10 21:34:30,457,162,324,7.8300,7185,11,741
2023-10-21 18:28:46,30,162,717,10.0600,7185,14,38
2023-02-04 12:09:13,372,163,403,16.8800,7182,24,545
2023-04-12 17:56:56,126,163,426,18.0000,7182,1,105
2023-09-01 09:54:53,270,163,61,18.6300,7182,7,78
2023-05-09 20:17:15,348,164,172,30.0000,7180,16,219
2023-03-03 02:54:36,398,164,61,12.6100,7180,2,761
2023-11-08 08:00:17,299,165,212,15.1800,7173,7,576
2023-07-05 13:31:06,389,165,557,33.2900,7173,30,796
2023-10-04 06:33:59,293,165,139,9.0400,7173,31,481
2023-02-23 09:01:26,168,166,671,15.2300,34016,16,475
2023-02-17 14:26:31,103,166,594,8.8400,34016,8,627
2023-01-03 20:46:31,28,166,671,29.7900,34016,11,780
2023-02-06 08:15:16,312,167,793,31.0000,34012,3,408
2023-09-05 12:23:30,272,167,352,11.0300,34012,31,518
2023-05-27 01:28:52,150,168,197,15.2000,34012,6,642
2023-09-13 23:34:01,176,168,739,4.5100,34012,3,12
2023-10-09 18:57:16,378,168,594,21.1200,34012,3,602
2023-12-11 18:28:46,381,169,590,33.1200,34011,26,276
2023-09-27 23:40:44,453,169,721,15.7000,34011,15,223
2023-10-28 13:52:13,126,170,642,18.0000,34011,13,486
2023-08-14 07:23:48,238,170,421,29.0200,34011,15,592
2023-10-24 12:17:44,105,170,782,31.5400,34011,7,325
2023-11-09 22:06:27,429,171,555,27.6400,34009,6,633
2023-08-08 06:56:18,119,171,210,23.3800,34009,6,618
2023-04-05 03:52:07,246,172,503,15.8200,34008,28,623
2023-02-14 17:26:29,381,172,155,33.1200,34008,2,381
2023-09-15 18:46:38,266,173,697,29.3700,34007,25,222
2023-10-07 20:53:51,114,174,48,26.7200,34005,22,667
2023-08-27 05:31:58,430,174,450,20.5900,34005,6,419
2023-07-03 14:19:07,368,174,365,6.2100,34005,18,543
2023-05-22 04:16:29,349,175,717,8.6600,34003,22,19
2023-03-13 06:30:37,361,176,767,6.5600,34003,32,231
2022-12-23 15:13:47,340,176,639,28.8900,34003,5,278
2023-05-30 13:23:25,469,176,269,26.1800,34003,2,493
2023-08-18 17:49:33,5,177,304,6.6100,33998,32,446
2023-07-04 05:29:26,490,177,765,30.5600,33998,1,757
2023-02-12 15:07:23,20,178,403,18.4000,33991,3,765
2023-05-25 18:10:00,342,178,86,3.1000,33991,5,603
2023-05-26 19:13:28,176,179,210,4.5100,33986,5,603
2023-11-07 07:28:15,247,179,735,34.7600,33986,4,388
2023-05-17 08:53:00,325,179,492,22.2500,33986,11,243
2023-01-21 18:36:43,435,180,487,16.3400,33985,32,595
2023-02-11 19:34:49,177,180,449,14.8700,33985,9,75
2022-12-21 06:16:52,222,181,651,33.7100,33981,11,449
2023-08-12 04:24:49,209,181,172,22.7300,33981,2,547
2023-04-05 12:12:21,139,182,594,23.8200,33981,13,696
2023-05-15 03:25:11,432,182,588,16.2700,33981,19,760
2023-08-05 12:02:49,275,182,562,32.6700,33981,21,480
2023-04-08 21:52:59,233,183,555,10.5300,33967,16,244
2023-07-31 17:08:06,246,183,719,15.8200,33967,29,766
2023-01-03 16:22:28,207,184,30,5.2300,33965,17,443
2023-11-15 00:01:02,198,184,470,11.9100,33965,8,93
2023-01-17 23:00:35,106,185,709,6.7500,26065,3,708
2023-04-06 21:21:59,350,185,506,33.4100,26065,16,481
2023-09-12 13:43:25,209,185,556,22.7300,26065,30,289
2023-05-31 14:09:16,205,186,671,33.4200,26066,30,427
2023-07-25 15:20:04,461,186,311,6.8700,26066,18,793
2023-09-24 17:12:14,429,187,350,27.6400,26067,3,348
2023-02-04 23:48:59,187,187,47,16.0800,26067,11,164
2023-03-22 05:22:10,177,187,61,14.8700,26067,13,15
2023-01-12 18:40:38,39,189,558,20.6300,26070,11,225
2023-03-06 00:12:15,193,190,323,20.3600,26069,7,192
2023-02-25 21:05:51,264,190,768,15.3400,26069,15,128
2023-11-22 06:49:01,199,191,204,30.4400,26118,20,88
2023-04-02 10:40:10,353,191,48,9.4100,26118,26,240
2023-11-08 00:11:17,332,191,30,31.7600,26118,6,546
2022-12-26 10:59:20,318,192,780,9.1700,26061,13,558
2023-10-25 21:14:11,253,192,598,11.3900,26061,4,100
2023-12-04 00:46:23,328,192,492,15.6100,26061,13,52
2022-12-22 23:27:20,338,193,748,33.1600,26054,16,123
2023-08-31 22:37:16,363,193,495,12.2100,26054,7,334
2023-09-29 21:06:25,119,194,517,23.3800,26041,14,196
2023-02-07 16:40:11,93,194,95,24.7400,26041,16,469
2023-10-18 16:13:38,158,194,709,19.6200,26041,2,798
